,likes,replies,retweets,text,timestamp,user,time_date,date,time,hour,Sentiment,SentimentClass
238,2,0,0,"The third family though, theres just something.

#datemyfamilyzambia",2019-01-03 21:13:13,Xhabo101,2019-01-03 21:13:13,2019-01-03,21:13:13,21,0.0,Neutral
239,1,0,0,#datemyfamilyzambia,2019-01-03 21:11:20,Jam3sOmet,2019-01-03 21:11:20,2019-01-03,21:11:20,21,0.0,Neutral
240,4,1,0,"If you're not dating for love then what are you dating for?
#datemyfamilyzambia",2019-01-03 20:50:25,Pepper_Nonie,2019-01-03 20:50:25,2019-01-03,20:50:25,20,0.5,Positive
241,0,0,0,When #zedtwitter doesn't understand that you mean she is the epitome of beauty #datemyfamilyzambia  pic.twitter.com/NhA2Dr1FPn,2019-01-03 20:46:26,TasTembo,2019-01-03 20:46:26,2019-01-03,20:46:26,20,-0.3125,Negative
242,15,0,2,"Vanessa is honestly out of these guys league.
#datemyfamilyzambia",2019-01-03 20:41:12,NdanjiZoe,2019-01-03 20:41:12,2019-01-03,20:41:12,20,0.6,Positive
243,0,0,0,I remember Lusungu DJ’ing @ the Yard  #DateMyFamilyZambia,2019-01-03 20:40:19,African_Gent,2019-01-03 20:40:19,2019-01-03,20:40:19,20,0.0,Neutral
244,25,3,1,ladies if you marry into a nathan kind of family wafwa walema..his the type the leaves a signature mu buga & locks up groceries ku master bedroom filya so biliware  #datemyfamilyzambia,2019-01-03 20:39:51,kuxthedon,2019-01-03 20:39:51,2019-01-03,20:39:51,20,0.6,Positive
245,0,0,0,That is what he was trying to say but he messed up. I feel for the dude. I thought he had hope but alas lol #datemyfamilyzambia,2019-01-03 20:39:42,JohnTembo1982,2019-01-03 20:39:42,2019-01-03,20:39:42,20,0.2,Positive
246,0,0,0,Lol #DateMyFamilyZambia is a problem.,2019-01-03 20:36:42,oldmanlungu,2019-01-03 20:36:42,2019-01-03,20:36:42,20,0.8,Positive
247,4,1,0,"Second dude was friendzoned so hard! I think he was super nervous on the date and talked a little too much trying to impress the girl but ended up producing an entirely different result. 
#datemyfamilyzambia",2019-01-03 20:33:39,JohnTembo1982,2019-01-03 20:33:39,2019-01-03,20:33:39,20,-0.0031250000000000075,Negative
248,0,0,0,#DateMyFamilyZambia is trending... woodlands what cutting yo.....,2019-01-03 20:32:34,amthejaycee,2019-01-03 20:32:34,2019-01-03,20:32:34,20,-0.6,Negative
249,10,0,1,"When a girl likes you or picked you in this case, Don't say nothing stupid #DateMyFamilyZambia",2019-01-03 20:31:47,Joeshup1,2019-01-03 20:31:47,2019-01-03,20:31:47,20,-0.7999999999999999,Negative
250,8,1,1,"#datemyfamilyzambia 

Girl: You don't believe in dating for love 
Guy : No  I believe in dating for Knowledge pic.twitter.com/qTbCHEyfC4",2019-01-03 20:30:26,BraveMutima,2019-01-03 20:30:26,2019-01-03,20:30:26,20,0.5,Positive
251,1,0,0,"She wants to fix Lusungu .
#datemyfamilyzambia",2019-01-03 20:29:50,PichichiWasa,2019-01-03 20:29:50,2019-01-03,20:29:50,20,0.2,Positive
252,12,2,3,Did anyone else catch that Nathan said he wanted a Christian girl because he couldn’t date a girl of another RACE? #DMFZambia #DateMyFamilyZambia,2019-01-03 20:29:08,MsRettaLi,2019-01-03 20:29:08,2019-01-03,20:29:08,20,0.0,Neutral
253,2,0,0,"Someone to send Lusungu ""friendzone"" by Tsean cause the brother is headed in that direction #datemyfamilyzambia",2019-01-03 20:28:30,Lillymwaba,2019-01-03 20:28:30,2019-01-03,20:28:30,20,0.0,Neutral
254,2,0,0,"Vanessa why! 

#datemyfamilyzambia",2019-01-03 20:28:24,ZambeziMagazine,2019-01-03 20:28:24,2019-01-03,20:28:24,20,0.0,Neutral
255,47,2,8,Guys what's so special about being a banker? #Datemyfamilyzambia pic.twitter.com/a10U83eyGi,2019-01-03 20:28:16,Petermwansa15,2019-01-03 20:28:16,2019-01-03,20:28:16,20,0.35714285714285715,Positive
256,1,0,0,"#DateMyFamilyZambia Lulu and Vanessa is a NO.Vannessa deserves better,ba Zambezi your selection really bad.",2019-01-03 20:28:11,Nkchiti,2019-01-03 20:28:11,2019-01-03,20:28:11,20,-0.6999999999999998,Negative
257,4,0,1,Vanessa please come tell us how far this went #DateMyFamilyZambia,2019-01-03 20:27:04,mzz_martha,2019-01-03 20:27:04,2019-01-03,20:27:04,20,0.1,Positive
258,6,0,1,"Verbal diarrhea, I see it now!
#DateMyFamilyZambia",2019-01-03 20:26:24,Miss_Muya,2019-01-03 20:26:24,2019-01-03,20:26:24,20,0.0,Neutral
259,3,0,1,I think she Picked the manager in this dude manje disappointed #datemyfamilyzambia,2019-01-03 20:26:21,MuzyambaNancy,2019-01-03 20:26:21,2019-01-03,20:26:21,20,-0.75,Negative
260,5,0,1,This Girl is Sharp. #datemyfamilyzambia,2019-01-03 20:26:19,Kabwe_GS,2019-01-03 20:26:19,2019-01-03,20:26:19,20,-0.125,Negative
261,0,0,0,Dj lulu ati you look like black chyna  #datemyfamilyzambia,2019-01-03 20:26:10,ThomasMabwe,2019-01-03 20:26:10,2019-01-03,20:26:10,20,-0.16666666666666666,Negative
262,9,0,2,"First time I'm hearing of this ""Dating someone for knowledge."" Somebody enlighten me on this subject matter.

You can't read a book olo what?

#DateMyFamilyZambia
#DMFZambia",2019-01-03 20:26:02,Tuttie_S,2019-01-03 20:26:02,2019-01-03,20:26:02,20,0.04166666666666667,Positive
263,3,0,0,He is awkward. Damnnnnnnnnnnnnnnn brother you done messed up #datemyfamilyzambia,2019-01-03 20:25:55,Prince1Mukwe,2019-01-03 20:25:55,2019-01-03,20:25:55,20,-0.6,Negative
264,5,0,0,But ba Lusungu ala mxxm #datemyfamilyZambia,2019-01-03 20:25:22,Wanda_why96,2019-01-03 20:25:22,2019-01-03,20:25:22,20,0.0,Neutral
265,6,0,1,"Lusungu thinks the date is going well... Poor guy...
#datemyfamilyzambia",2019-01-03 20:25:21,TobeyMcfrost,2019-01-03 20:25:21,2019-01-03,20:25:21,20,-0.4,Negative
266,3,0,1,No second date for Vanessa & Lusungu #DateMyFamilyZambia,2019-01-03 20:25:18,_Kapika_,2019-01-03 20:25:18,2019-01-03,20:25:18,20,0.0,Neutral
267,12,1,0,I really thought she'd pick Mwayi because the rest iyayi #datemyfamilyzambia,2019-01-03 20:24:52,Mizz_Bwalya,2019-01-03 20:24:52,2019-01-03,20:24:52,20,0.2,Positive
268,0,1,0,Tjo ati verbal mumala futi...   #datemyfamilyzambia pic.twitter.com/DWitB7cm9p,2019-01-03 20:24:39,NsanguJtLungu,2019-01-03 20:24:39,2019-01-03,20:24:39,20,0.0,Neutral
269,4,2,1,"Dating for knowledge 
Oh okay ...#datemyfamilyzambia",2019-01-03 20:24:38,Ndizol,2019-01-03 20:24:38,2019-01-03,20:24:38,20,0.5,Positive
270,3,0,1,I think she chose this guy cause of the food  #DateMyFamilyZambia,2019-01-03 20:24:31,M_Deliciouss,2019-01-03 20:24:31,2019-01-03,20:24:31,20,0.0,Neutral
271,1,2,0,"Lusungu keep going baba, you doing great lol #datemyfamilyzambia ",2019-01-03 20:24:31,mbuyu_,2019-01-03 20:24:31,2019-01-03,20:24:31,20,0.8,Positive
272,4,0,1,#DateMyFamilyZambia A girl who prays.,2019-01-03 20:24:30,Nkchiti,2019-01-03 20:24:30,2019-01-03,20:24:30,20,0.0,Neutral
273,22,8,3,What the F is dating for knowledge #DateMyFamilyZambia,2019-01-03 20:24:29,luchi7,2019-01-03 20:24:29,2019-01-03,20:24:29,20,0.0,Neutral
274,5,0,1,What does dating for knowledge mean #datemyfamilyzambia,2019-01-03 20:24:14,NKONDE_NANDE,2019-01-03 20:24:14,2019-01-03,20:24:14,20,-0.3125,Negative
275,2,1,1,"She played herself, this guy too judgy #DateMyFamilyZambia",2019-01-03 20:24:06,IamJohnZulu,2019-01-03 20:24:06,2019-01-03,20:24:06,20,0.0,Neutral
276,9,2,1,"She clearly regrets her decision. She wishes she picked Mwayi. 

#DateMyFamilyZambia
#DMFZambia",2019-01-03 20:24:02,Tuttie_S,2019-01-03 20:24:02,2019-01-03,20:24:02,20,-0.1,Negative
277,12,0,2,"‘This was going to be your first and last chance to date a banker’ Boy bye!
#datemyfamilyZambia",2019-01-03 20:23:31,goldieee97,2019-01-03 20:23:31,2019-01-03,20:23:31,20,0.125,Positive
278,2,1,0,Verbal what #DatemyfamilyZambia,2019-01-03 20:23:30,KakuhuG,2019-01-03 20:23:30,2019-01-03,20:23:30,20,0.0,Neutral
279,1,1,0,Light skin + #datemyfamilyzambia pic.twitter.com/h4buEjiQ6c,2019-01-03 20:23:12,ms_mukonde,2019-01-03 20:23:12,2019-01-03,20:23:12,20,0.4,Positive
280,2,0,0,"""You could have dated a banker for the first & last time"" hahahaha nathan #DateMyFamilyZambia",2019-01-03 20:23:06,_Kapika_,2019-01-03 20:23:06,2019-01-03,20:23:06,20,0.15,Positive
281,3,0,1,Chapwa Lusungu..Vanessa wants a God fearing man #datemyfamilyzambia,2019-01-03 20:21:57,Lillymwaba,2019-01-03 20:21:57,2019-01-03,20:21:57,20,0.2,Positive
282,4,1,1,Anyone who knows Mwayi?? I just want to talk  please??#datemyfamilyzambia,2019-01-03 20:21:53,Hila8888,2019-01-03 20:21:53,2019-01-03,20:21:53,20,0.0,Neutral
283,0,0,0,Lusungu my ninja whoop whoop!!! chai fam lay on the charm #datemyfamilyzambia pic.twitter.com/TTZFWEFygr,2019-01-03 20:21:52,NsanguJtLungu,2019-01-03 20:21:52,2019-01-03,20:21:52,20,0.0,Neutral
284,1,0,0,Finally watching #DateMyFamilyZambia ,2019-02-23 13:03:16,somesay_bangi,2019-02-23 13:03:16,2019-02-23,13:03:16,13,0.0,Neutral
285,0,0,0,#datemyfamilyzambia That mumba girl and that guy didn't suit.,2019-02-23 11:15:36,ChiseMuzo,2019-02-23 11:15:36,2019-02-23,11:15:36,11,0.0,Neutral
286,0,0,0,#datemyfamilyzambia,2019-02-23 10:46:40,MbiliBishop,2019-02-23 10:46:40,2019-02-23,10:46:40,10,0.0,Neutral
287,1,0,0,Finally got to watch that #datemyfamilyZambia episode that has the much spoken of 'Mumba'. But did she really ask that sex question to the guy's family. Ummmm,2019-02-23 06:37:51,remmymilambo,2019-02-23 06:37:51,2019-02-23,06:37:51,6,0.13333333333333333,Positive
288,0,0,0,#datemyfamilyZambia what’s your Friday feeling?,2019-02-22 17:13:13,jimmysamanenga,2019-02-22 17:13:13,2019-02-22,17:13:13,17,0.0,Neutral
289,0,1,0,"@FaithAlakas  I've watched repeat ya #DateMyFamilyZambia  
Finally",2019-02-22 16:32:36,CletusMusamvu,2019-02-22 16:32:36,2019-02-22,16:32:36,16,0.0,Neutral
290,0,0,0,"Just catching up on the episode of #DateMyFamilyZambia and I am learning new things.

Criminology 
Livingstone University",2019-02-22 16:02:14,Jonsian7,2019-02-22 16:02:14,2019-02-22,16:02:14,16,0.36818181818181817,Positive
291,4,0,0,Just Staring at Mumba's smile is better than having sex. #mumba #datemyfamilyZambia  pic.twitter.com/0UHGosaELB,2019-02-22 12:15:22,XangaMataka,2019-02-22 12:15:22,2019-02-22,12:15:22,12,0.4,Positive
292,0,0,0,"How many feel watching one episode of #DateMyFamilyZambia per week isn't enough.

How do you feel about #live #datemyfamilyZedtwitter",2019-02-22 11:37:35,TheZedplug,2019-02-22 11:37:35,2019-02-22,11:37:35,11,0.21212121212121213,Positive
293,4,0,0," need to be on #datemyfamilyZambia might get some exposure as well.
Batizibeko naise",2019-02-22 10:48:18,CloutDracula_,2019-02-22 10:48:18,2019-02-22,10:48:18,10,0.0,Neutral
294,0,0,0,"For those still looking for Mumba,I have found her  Her handle is @MumbaChipo2 #DateMyFamilyZambia",2019-02-22 09:57:48,LaBabyScientist,2019-02-22 09:57:48,2019-02-22,09:57:48,9,0.0,Neutral
295,2,0,1,"@MomoYasa 

We would just like to thank this woman for helping us locate the lovely Mumba from #datemyfamilyZambia . Your country stands with you ",2019-02-22 09:48:08,EvertonIlunga,2019-02-22 09:48:08,2019-02-22,09:48:08,9,0.5,Positive
296,2,0,0,#datemyfamilyzambia  pic.twitter.com/GgyZvvY8vH,2019-02-22 07:35:47,mukemu_mulenga,2019-02-22 07:35:47,2019-02-22,07:35:47,7,0.0,Neutral
297,2,0,0,There's a lot of Boys in Mumbas yard right now #datemyfamilyZambia,2019-02-22 05:35:30,SimonEric13,2019-02-22 05:35:30,2019-02-22,05:35:30,5,0.2857142857142857,Positive
298,2,2,0,I missed #datemyfamilyZambia because my ass slept at 5pm and woke up today at 5am when is the repeat guys?,2019-02-22 05:24:21,Thee_Lioness97,2019-02-22 05:24:21,2019-02-22,05:24:21,5,0.0,Neutral
299,0,0,0,#datemyfamilyZambia we have arrived ,2019-02-22 04:30:05,Dowjones5,2019-02-22 04:30:05,2019-02-22,04:30:05,4,0.0,Neutral
300,4,0,0,Mumba I'm glad the show was a success...but your dad is buying a shotgun #datemyfamilyzambia,2019-02-22 04:08:44,Mwizanso1,2019-02-22 04:08:44,2019-02-22,04:08:44,4,0.5,Positive
301,0,0,0,That’s wonderful and we’re stuck in the snow  http://Evooizedemedici.com  #KesariTrailer #AtinySelcaDay #AliensAreProbablyThinking #ARMYPEDIA #AnthemGame #ACT #actmemes #SamsungEvent #SoundCloud #ShawnMendesTheTour #Smollett #DisabledPeopleAreHot #datemyfamilyZambia #DrPhilpic.twitter.com/bGBWBBguzq,2019-02-22 00:27:55,TaurusTheArtist,2019-02-22 00:27:55,2019-02-22,00:27:55,0,1.0,Positive
302,0,0,0,To build his hair maybe  #datemyfamilyZambia,2019-02-21 22:56:18,Chikwa18,2019-02-21 22:56:18,2019-02-21,22:56:18,22,0.0,Neutral
303,4,0,0,When she can't understand ..The Face he makes.. #DateMyFamilyZambia pic.twitter.com/3hxdKXzw0U,2019-02-21 22:17:22,GovermentName94,2019-02-21 22:17:22,2019-02-21,22:17:22,22,0.0,Neutral
304,2,0,0,"I enjoyed today's episode of #datemyfamilyZambia..Mumba is so calm ,down to earth and beautiful too if my brother was older, I would recommend her ",2019-02-21 21:43:37,AlbinaAlbie,2019-02-21 21:43:37,2019-02-21,21:43:37,21,0.33222222222222225,Positive
305,0,0,0,"Oh Zambian ladies and Light dudes. Anyway... I'll wait for him to break your heart Mumba, my thick lil khelani you. #datemyfamilyZambia",2019-02-21 21:11:56,I_A_M_Daniel,2019-02-21 21:11:56,2019-02-21,21:11:56,21,0.04999999999999999,Positive
306,1,0,0,@PendoManjele there's a soft-spoken vegan on #datemyfamilyzambia I don't think it's a coincidence,2019-02-21 21:09:42,SimonEric13,2019-02-21 21:09:42,2019-02-21,21:09:42,21,0.0,Neutral
307,0,0,0,So this was the item on DMF #DateMyFamilyZambia I should iv known,2019-02-21 20:58:49,officialroyd,2019-02-21 20:58:49,2019-02-21,20:58:49,20,0.0,Neutral
308,5,1,2,"Unpopular opinion : 
 Mumba is just an average looking girl #DateMyFamilyZambia",2019-02-21 20:53:16,juniorwiseboy69,2019-02-21 20:53:16,2019-02-21,20:53:16,20,-0.15,Negative
309,0,0,0,Seems  #datemyfamilyZambia for tonight was  ya ZED tweeps all going crazy ,2019-02-21 20:52:07,Nimrodnjamba,2019-02-21 20:52:07,2019-02-21,20:52:07,20,-0.6,Negative
310,1,0,0,Mumba is soo fine. Wheew. Take me to Zambia rn  #DateMyFamilyZambia,2019-02-21 20:47:15,Tommy_Sheya,2019-02-21 20:47:15,2019-02-21,20:47:15,20,0.4166666666666667,Positive
311,3,0,0,Awe I can't keep up. I was dozing through #datemyfamilyZambia .lol Goodnight,2019-02-21 20:41:06,MsKay_P,2019-02-21 20:41:06,2019-02-21,20:41:06,20,0.0,Neutral
312,7,3,1,"The reviews are wild, you guys should be taking it easy on your fellow tweeps
#datemyfamilyZambia",2019-02-21 20:40:50,thenamezGeorge,2019-02-21 20:40:50,2019-02-21,20:40:50,20,0.26666666666666666,Positive
313,6,1,1,"Tawanda was played, he needed to meet this nice girl. Not that Danial is bad though! #datemyfamilyZambia",2019-02-21 20:39:35,8sheetBanda_,2019-02-21 20:39:35,2019-02-21,20:39:35,20,-0.1374999999999999,Negative
314,11,0,0,"Guess what I'm about to do next?... Yes you got it right, I'm about to slide in that DM like it was a slippy slide.. #datemyfamilyZambia pic.twitter.com/pBEF688rpe",2019-02-21 20:38:58,richardsione31,2019-02-21 20:38:58,2019-02-21,20:38:58,20,0.14285714285714285,Positive
315,5,1,2,"lol. Believe me bro, if I had it I would've hollered myself... Mumba sure is fine!
#DateMyFamilyZambia",2019-02-21 20:38:15,MwanaMayardi,2019-02-21 20:38:15,2019-02-21,20:38:15,20,0.6069444444444444,Positive
316,8,3,2,I think most of you crashing on mumba don't stand a chance. She likes them lightskinned  #datemyfamilyZambia,2019-02-21 20:34:24,Latoya_Mwix,2019-02-21 20:34:24,2019-02-21,20:34:24,20,0.5,Positive
317,2,0,1,"#DateMyFamillyZambia #DateMyFamilyZambia
Kerfuffle in Mumba’s message requests and Facebook messenger pic.twitter.com/LxTqKthGbZ",2019-02-21 20:32:25,Ryvn_6,2019-02-21 20:32:25,2019-02-21,20:32:25,20,0.0,Neutral
318,0,0,0,if you want to be picked just ask two coloured pipo to pretend as your family most zed ladies wont turn down a kalaziozio lol #DateMyFamilyZambia,2019-02-21 20:32:18,NyautiGodwin,2019-02-21 20:32:18,2019-02-21,20:32:18,20,0.3814814814814815,Positive
319,3,0,1,Okay guys Tapaka be tifuna Mumba mmmmmm #DateMyFamilyZambia,2019-02-21 20:31:44,iam__niva,2019-02-21 20:31:44,2019-02-21,20:31:44,20,0.5,Positive
320,23,0,4,This Mumba girl out here looking at Danial like she’s bouta ruin his life #datemyfamilyzambia pic.twitter.com/4QQ1HfL3Tj,2019-02-21 20:31:23,siku____za,2019-02-21 20:31:23,2019-02-21,20:31:23,20,0.0,Neutral
321,0,0,0,"This Guza on #datemyfamilyZambia is fresh ,but I don't trust her,lol...",2019-02-21 20:31:21,kb1bwalya,2019-02-21 20:31:21,2019-02-21,20:31:21,20,0.3,Positive
322,0,0,0,Ok I have a crush on mumba #datemyfamilyZambia,2019-02-21 20:31:17,AsheRResse,2019-02-21 20:31:17,2019-02-21,20:31:17,20,0.5,Positive
323,0,0,0,Yes That mumba chick has a nice rack #datemyfamilyZambia,2019-02-21 20:31:01,Reigh_jr,2019-02-21 20:31:01,2019-02-21,20:31:01,20,0.6,Positive
324,1,0,0,#datemyfamilyZambia Ka complex ka family looks like a plus lol,2019-02-21 20:30:41,alicardio,2019-02-21 20:30:41,2019-02-21,20:30:41,20,0.25,Positive
325,4,1,1,Remember when #DateMyFamilyZambia started? They had a whole website with a form to fill in...but now it’s just a number that I bet u can page...I don’t know what my point is...I’m just observing,2019-02-21 20:29:46,Bubbles_Beso,2019-02-21 20:29:46,2019-02-21,20:29:46,20,0.2,Positive
326,3,0,1,Asked where you see yourself in 10 years and marriage comes first  #DateMyFamilyZambia,2019-02-21 20:29:41,vkaymynameis,2019-02-21 20:29:41,2019-02-21,20:29:41,20,0.25,Positive
327,3,0,0,"Mumba deserved better. 
#datemyfamilyzambia",2019-02-21 20:29:39,SwikyDucci,2019-02-21 20:29:39,2019-02-21,20:29:39,20,0.5,Positive
328,3,0,1,"""Secretly getting attracted to you"" smh #DateMyFamilyZambia",2019-02-21 20:29:36,_Kapika_,2019-02-21 20:29:36,2019-02-21,20:29:36,20,-0.4,Negative
329,9,1,2,Maybe I am just dumb but I don't think that was an intelligent conversation #datemyfamilyZambia,2019-02-21 20:29:13,mudenda_elisha,2019-02-21 20:29:13,2019-02-21,20:29:13,20,0.21250000000000002,Positive
330,5,1,1,"People need to chose their representatives better 
#datemyfamilyzambia",2019-02-21 20:29:06,Seth6four,2019-02-21 20:29:06,2019-02-21,20:29:06,20,0.5,Positive
331,3,1,0,#DateMyFamilyZambia why is show trending on my tl pic.twitter.com/xkVPNQ7PYA,2019-02-21 20:28:51,drmuchindu_,2019-02-21 20:28:51,2019-02-21,20:28:51,20,0.0,Neutral
332,2,1,0,Ok we need an update! Did it work out? #datemyfamilyZambia,2019-02-21 20:28:28,8sheetBanda_,2019-02-21 20:28:28,2019-02-21,20:28:28,20,0.625,Positive
333,0,0,0,What a boring episode  #datemyfamilyZambia,2019-02-21 20:28:27,Idylic_Lonsome,2019-02-21 20:28:27,2019-02-21,20:28:27,20,-1.0,Negative
334,0,1,0,Knife niku left olo ku right? Asking for a friend....#DateMyFamilyZambia,2019-02-21 20:28:18,Mclan83,2019-02-21 20:28:18,2019-02-21,20:28:18,20,0.14285714285714285,Positive
335,1,0,0,Tonight's episode is odd..no crazy moments  #datemyfamilyZambia,2019-02-21 20:27:57,Lillymwaba,2019-02-21 20:27:57,2019-02-21,20:27:57,20,-0.6,Negative
336,3,1,0,She schools in Livingstone I bet some tourist out there will find her before you do #datemyfamilyZambia ,2019-02-21 20:27:56,zedcreative,2019-02-21 20:27:56,2019-02-21,20:27:56,20,0.0,Neutral
337,0,0,0,I can tell what happened after the date. #datemyfamilyZambia,2019-02-21 20:27:50,OfficialChali,2019-02-21 20:27:50,2019-02-21,20:27:50,20,0.0,Neutral
338,1,1,1,"Him: Would you cheat on me?
Her: uhm no
Wait uhm question over here would someone actually say yes in that instance? Hmm
#datemyfamilyZambia",2019-02-21 20:27:49,Seth6four,2019-02-21 20:27:49,2019-02-21,20:27:49,20,0.0,Neutral
339,4,0,0,Ngeyi zazu Ba guy bakwete mumishishi #DateMyFamilyZambia pic.twitter.com/CePKmNm5lm,2019-02-21 20:27:49,Oli_Pope,2019-02-21 20:27:49,2019-02-21,20:27:49,20,0.0,Neutral
340,8,0,2,"Him: will you cheat on me if we dated?
Her: Noooo.

This guys doesn't know this is Lusaka ai?
#datemyfamilyzambia",2019-02-21 20:27:47,Mundia_70,2019-02-21 20:27:47,2019-02-21,20:27:47,20,0.0,Neutral
341,2,0,0,You can't even tell her; the red dress brings out her already fine fine fine fine skin..#DateMyFamilyZambia pic.twitter.com/YWcTqiLGp9,2019-02-21 20:27:39,GovermentName94,2019-02-21 20:27:39,2019-02-21,20:27:39,20,0.33333333333333337,Positive
342,3,1,1,"I'm beginning to think that something might be wrong with me! It seems everyone on #datemyfamilyZambia has cheated, I have never cheated",2019-02-21 20:27:34,Idylic_Lonsome,2019-02-21 20:27:34,2019-02-21,20:27:34,20,-0.625,Negative
343,8,1,2,Awwwww cuuuute Danny boy all blushy blush on the date looking like syd from ice age.....*snif snif* #datemyfamilyzambia,2019-02-21 20:27:33,ButterflyTP1,2019-02-21 20:27:33,2019-02-21,20:27:33,20,0.0,Neutral
344,3,0,0,"So that I didn't notice until later. Cough cough jaribu  #datemyfamilyzambia
#ZedTwitterpic.twitter.com/R1kG2M8tt5",2019-02-28 21:48:16,ndine_ben,2019-02-28 21:48:16,2019-02-28,21:48:16,21,0.0,Neutral
345,8,0,1,"Okay before I sleep...are we actually going to ignore the fact Sampa is such a snack
#DatemyfamilyZambia pic.twitter.com/X4w1Cj57Fr",2019-02-28 21:02:46,Astar_DQ,2019-02-28 21:02:46,2019-02-28,21:02:46,21,0.16666666666666666,Positive
346,2,0,0,"Ladies hope you’ve learnt something from Ashley. Pls bakashana be direct twalomba stop ukumeka meka... “Let all who are spiritually mature agree on these things. If you disagree on some point, I believe God will make it plain to you.”
Philippians 3:15 #DateMyFamilyZambia",2019-02-28 20:54:31,ZuluBeadle,2019-02-28 20:54:31,2019-02-28,20:54:31,20,-0.0047619047619047545,Negative
347,8,2,2,"Bupe: "" I'm glad you didn't pick me because you're actually not my type""  
#DateMyFamilyZambia pic.twitter.com/S3sdhYqFAP",2019-02-28 20:46:27,Chris2Officia,2019-02-28 20:46:27,2019-02-28,20:46:27,20,0.25,Positive
348,3,0,0,Sampa should have gone for that mwinenshima thing a while back #datemyfamilyZambia,2019-02-28 20:45:15,Bryson_lsk,2019-02-28 20:45:15,2019-02-28,20:45:15,20,0.0,Neutral
349,2,0,1,Ba Sampa ukufwa ati shape kwati bottle ya mosi afulungana #DateMyFamilyZambia pic.twitter.com/Y5WVFzA7cj,2019-02-28 20:44:03,ZuluBeadle,2019-02-28 20:44:03,2019-02-28,20:44:03,20,0.0,Neutral
350,3,1,0,I had a good feeling about tonight's episode  #DatemyfamilyZambia,2019-02-28 20:38:45,Mr_medicinal24,2019-02-28 20:38:45,2019-02-28,20:38:45,20,0.7,Positive
351,5,1,0, Just like that .. boom they are mu relationship.. madam too fast  #DateMyFamilyZambia,2019-02-28 20:37:51,Mr_medicinal24,2019-02-28 20:37:51,2019-02-28,20:37:51,20,0.2,Positive
352,2,0,0,"Okay Bantu bandi', until next week! #DateMyFamilyZambia",2019-02-28 20:37:44,Idylic_Lonsome,2019-02-28 20:37:44,2019-02-28,20:37:44,20,0.25,Positive
353,1,0,0,Today's #DatemyfamilyZambia haibo ,2019-02-28 20:36:48,Tonga_Boo,2019-02-28 20:36:48,2019-02-28,20:36:48,20,0.0,Neutral
354,1,0,0,"2019, no wasting each others time. I like Ashley #DateMyFamilyZambia",2019-02-28 20:36:35,IamMwila,2019-02-28 20:36:35,2019-02-28,20:36:35,20,0.0,Neutral
355,1,0,0,"Charity ati he looks 30-31 not 27  
#DateMyFamilyZambia",2019-02-28 20:35:37,Chris2Officia,2019-02-28 20:35:37,2019-02-28,20:35:37,20,0.0,Neutral
356,3,1,0,Ati #DateMyFamilyZambia is like sports betting so mu guys ticket yafa,2019-02-28 20:35:29,Bearded_Caveman,2019-02-28 20:35:29,2019-02-28,20:35:29,20,0.0,Neutral
357,0,0,0,Missed todays episode of #datemyfamilyzambia ,2019-02-28 20:35:10,___Mwiche,2019-02-28 20:35:10,2019-02-28,20:35:10,20,0.0,Neutral
358,5,1,0,"Bakashala i hope you have learnt something from today's show. Nikufunsilatu ivi vintu 
Ashley
#DateMyFamilyZambia",2019-02-28 20:34:39,Andrew_Kalomo,2019-02-28 20:34:39,2019-02-28,20:34:39,20,0.0,Neutral
359,2,0,0,Sampa can eat for Africa  #DateMyFamilyZambia,2019-02-28 20:34:29,GracewellJames,2019-02-28 20:34:29,2019-02-28,20:34:29,20,0.0,Neutral
360,6,0,0,I think sampa doesn't eat nice food at he's place so he had use that opportunity  #DateMyFamilyZambia,2019-02-28 20:32:51,NatashaThandiw1,2019-02-28 20:32:51,2019-02-28,20:32:51,20,0.6,Positive
361,17,2,4,I think we must all be like Ashley  no wasting time this 2019 if you won't  tell us you will marry us pa first date leave us alone #DateMyFamilyZambia,2019-02-28 20:32:44,queenkassy99,2019-02-28 20:32:44,2019-02-28,20:32:44,20,0.25,Positive
362,5,0,0,On behalf of all gym guys we don't eat like Sampa #datemyfamilyzambia,2019-02-28 20:32:40,AaronSikombe,2019-02-28 20:32:40,2019-02-28,20:32:40,20,0.0,Neutral
363,1,0,0,Swallow then you can talk.. #DateMyFamilyZambia,2019-02-28 20:32:32,Bearded_Caveman,2019-02-28 20:32:32,2019-02-28,20:32:32,20,0.0,Neutral
364,3,0,0,S.A.M.P.A=FOODOLOGY  #DatemyfamilyZambia,2019-02-28 20:32:15,Ch33sha,2019-02-28 20:32:15,2019-02-28,20:32:15,20,0.0,Neutral
365,2,0,0,I think This dude knew that #DateMyFamilyZambia is a great way to get some good free food as you wait for month-end ,2019-02-28 20:32:14,Stelio_Kontoz,2019-02-28 20:32:14,2019-02-28,20:32:14,20,0.6333333333333333,Positive
366,1,0,0,Awe Ashley those knuckles.... Ba Samoa also super polite #datemyfamilyzambia,2019-02-28 20:32:01,kalukay9,2019-02-28 20:32:01,2019-02-28,20:32:01,20,0.3333333333333333,Positive
367,6,2,1,Even before you know the niggas last name you have already planned your wedding #DateMyFamilyZambia,2019-02-28 20:31:55,queenkassy99,2019-02-28 20:31:55,2019-02-28,20:31:55,20,0.0,Neutral
