,likes,replies,retweets,text,timestamp,user,time_date,date,time,hour,Sentiment,SentimentClass
236,15,1,2,#DateMyFamilyZambia date my Career,2019-04-04 20:31:42,itsthajedi,2019-04-04 20:31:42,2019-04-04,20:31:42,20,0.0,Neutral
237,6,0,0,Today's episode was so boring I  ended up enjoying it  #DateMyFamilyZambia,2019-04-04 20:31:41,ivwa,2019-04-04 20:31:41,2019-04-04,20:31:41,20,-0.25,Negative
238,0,0,0,That's the truth... she chose him coz of that and I don't blame her coz she was clear she needs someone to take care of her..#DateMyFamilyZambia,2019-04-04 20:31:27,KatongoSandwe,2019-04-04 20:31:27,2019-04-04,20:31:27,20,0.10000000000000002,Positive
239,0,0,0,"Okay birds, today's episode had no life in it. See you next week. #DateMyFamilyZambia",2019-04-04 20:31:26,AndrayMwelwa,2019-04-04 20:31:26,2019-04-04,20:31:26,20,0.25,Positive
240,1,0,0,"Well that shits over 
#DateMyFamilyZambia",2019-04-04 20:31:16,DreusLegacy,2019-04-04 20:31:16,2019-04-04,20:31:16,20,0.0,Neutral
241,0,0,0,My favorites as Ackim  I loved that guy the girl was boring #DateMyFamilyZambia,2019-04-04 20:31:07,snazzy2012,2019-04-04 20:31:07,2019-04-04,20:31:07,20,-0.15000000000000002,Negative
242,0,0,0,Boom! Doctor you are right!!! #DateMyFamilyZambia,2019-04-04 20:31:00,TorriJonez,2019-04-04 20:31:00,2019-04-04,20:31:00,20,0.5580357142857142,Positive
243,2,0,0,The two love birds competing who can whisper the most. #kstar #Datemyfamilyzambia,2019-04-04 20:30:46,BashiBupe,2019-04-04 20:30:46,2019-04-04,20:30:46,20,0.5,Positive
244,1,0,0,Next week am on elo for each date i will make sure nayenda navima empty containers va ice cream na blueband ndaba this girl has played with a lot of food lelo..... #DateMyfamilyzambia,2019-04-04 20:30:15,ButterflyTP1,2019-04-04 20:30:15,2019-04-04,20:30:15,20,0.13333333333333333,Positive
245,7,0,0,This was the most boring episode of #datemyfamilyZambia my TV was dozing I kept waking it up.,2019-04-04 20:30:03,mula_hahaha,2019-04-04 20:30:03,2019-04-04,20:30:03,20,-0.25,Negative
246,0,0,0,"Date of the whisperers had good moments?? 
All the best to them  #datemyfamilyzambia",2019-04-04 20:30:00,inonge_kat,2019-04-04 20:30:00,2019-04-04,20:30:00,20,0.85,Positive
247,4,0,0,Funny thing is they called each other boring #DateMyFamilyZambia,2019-04-04 20:29:59,Tinashe46519968,2019-04-04 20:29:59,2019-04-04,20:29:59,20,-0.2916666666666667,Negative
248,2,0,0,A quiet place #DateMyFamilyZambia,2019-04-04 20:29:42,MarthaTeee,2019-04-04 20:29:42,2019-04-04,20:29:42,20,0.0,Neutral
249,4,0,0,"Hello Is this Zambezi Magic? 
We need to talk about today's episode #DateMyFamilyZambia pic.twitter.com/An6OVOGmmF",2019-04-04 20:29:39,sapio_sexio,2019-04-04 20:29:39,2019-04-04,20:29:39,20,0.5,Positive
250,4,0,0,"From this episode, we are told that in Zambia the slim dont like the slim. 
#DateMyFamilyZambia",2019-04-04 20:29:33,kabwetembo,2019-04-04 20:29:33,2019-04-04,20:29:33,20,0.0,Neutral
251,2,0,1,"Date of the whisperers 
#datemyfamilyzambia",2019-04-04 20:29:31,CholzB,2019-04-04 20:29:31,2019-04-04,20:29:31,20,0.0,Neutral
252,1,0,0,This playing with food thing is irritating me  #DateMyFamilyZambia,2019-04-04 20:29:16,TorriJonez,2019-04-04 20:29:16,2019-04-04,20:29:16,20,-0.4,Negative
253,3,0,0,This episode was excruciating #DateMyFamilyZambia,2019-04-04 20:29:08,MulengaSilfa,2019-04-04 20:29:08,2019-04-04,20:29:08,20,0.0,Neutral
254,5,0,1,"""Date of the whisperers"" #datemyfamilyzambia",2019-04-04 20:29:05,miss_mwala,2019-04-04 20:29:05,2019-04-04,20:29:05,20,0.0,Neutral
255,2,0,0,#datemyfamilyZambia https://twitter.com/RobertoZambia/status/1087987464625684480 …,2019-01-26 23:38:55,suechintu,2019-01-26 23:38:55,2019-01-26,23:38:55,23,0.0,Neutral
256,18,0,5,"Fact check 

After hearing that zed up will be left out slap pinned someone to the wall to add our own r will be performing in c in S. A ....
 That's was being genius and E responded sooner than expected now it's rise and shine.. 
Who made this 
#ZedTwitter #datemyfamilyZambia",2019-01-26 11:06:46,princesimus,2019-01-26 11:06:46,2019-01-26,11:06:46,11,0.16666666666666666,Positive
257,1,1,0," I agree! At 38 you definately should be over that, its difficult to take a man who dresses like that seriously but you can still be diplomatic about how you say it. No need to offend if you don't have to #datemyfamilyZambia",2019-01-26 05:23:38,Idylic_Lonsome,2019-01-26 05:23:38,2019-01-26,05:23:38,5,-0.41666666666666663,Negative
258,0,0,0,#datemyfamilyzambia is at its best when they're not taking the whole match making thing seriously.,2019-01-25 20:59:55,mr_siame,2019-01-25 20:59:55,2019-01-25,20:59:55,20,0.2888888888888889,Positive
259,1,0,0,"Wait... Isn't that Mary from yesterday's episode of #DatemyfamilyZambia In #Zuba? The one who was sitting on the bench with her boyfriend ku ma last, lol... shes an actor kanshi?",2019-01-25 18:32:10,kizziemajor,2019-01-25 18:32:10,2019-01-25,18:32:10,18,0.4,Positive
260,0,0,1,"Girl, Natalie!!! What did straight caps do to you??????
#DateMyFamilyZambia",2019-01-25 16:25:02,lmana_v,2019-01-25 16:25:02,2019-01-25,16:25:02,16,0.2,Positive
261,0,0,0,"I knew he would pick the 3rd family 
Those hugs weren't free 
#DateMyFamilyZambia",2019-01-25 16:22:36,lmana_v,2019-01-25 16:22:36,2019-01-25,16:22:36,16,0.2,Positive
262,2,0,0,"That grey makeup comment 
#DateMyFamilyZambia",2019-01-25 16:21:23,lmana_v,2019-01-25 16:21:23,2019-01-25,16:21:23,16,-0.05,Negative
263,4,2,0,He looks “Femiliar” #DateMyFamilyZambia,2019-01-25 16:11:34,kingwavy95,2019-01-25 16:11:34,2019-01-25,16:11:34,16,0.0,Neutral
264,9,0,0,"I'm re-watching #DatemyfamilyZambia and guys, it is still hilarious",2019-01-25 16:10:01,AnnieMungu,2019-01-25 16:10:01,2019-01-25,16:10:01,16,0.5,Positive
265,0,0,0,So that bleaching comment was for whom? #Zedtwitter is savage #DateMyFamilyZambia,2019-01-25 16:09:17,lmana_v,2019-01-25 16:09:17,2019-01-25,16:09:17,16,0.0,Neutral
266,0,0,1,"I'm waiting to see if that plate is returned
#DatemyfamilyZambia",2019-01-25 15:54:28,lmana_v,2019-01-25 15:54:28,2019-01-25,15:54:28,15,0.0,Neutral
267,0,0,0,"Ati  alikwata utubana tutatu

#DatemyfamilyZambia",2019-01-25 15:52:23,lmana_v,2019-01-25 15:52:23,2019-01-25,15:52:23,15,0.0,Neutral
268,1,1,0,"Watching a rerun of yesterday's episode
Funti noooo
But Neville is a good sight
#DatemyfamilyZambia",2019-01-25 15:50:57,lmana_v,2019-01-25 15:50:57,2019-01-25,15:50:57,15,0.7,Positive
269,1,1,0,Is there anyone watching the repeat as well  #DateMyFamilyZambia,2019-01-25 15:48:29,robenda_chewe,2019-01-25 15:48:29,2019-01-25,15:48:29,15,0.0,Neutral
270,5,1,0,Florence: I’m Studying.....at “Hevelyn Horny” #DateMyFamilyZambia,2019-01-25 15:45:43,kingwavy95,2019-01-25 15:45:43,2019-01-25,15:45:43,15,0.0,Neutral
271,3,1,0,"Let’s just take a moment to appreciate what FUNDI said “ If you drink anything,It means you can DO anyone!”Ayeee #DateMyFamilyZambia",2019-01-25 15:42:50,kingwavy95,2019-01-25 15:42:50,2019-01-25,15:42:50,15,0.0,Neutral
272,2,0,0,Wait.His been single all his life but his been in a partial marriage before??manThis just melted by brainChabashani pa Zambia kanshi #DateMyFamilyZambia,2019-01-25 15:36:20,kingwavy95,2019-01-25 15:36:20,2019-01-25,15:36:20,15,-0.08571428571428572,Negative
273,2,1,0,"Having so many local TV stations, kuli danger ya poor quality of content getting green lit or commissioned. 

I can't think of a really good show outside #DateMyFamilyZambia and #Zuba at the moment. 

Maybe the rest are poorly promoted? ",2019-01-25 12:55:24,jukeboxcadre,2019-01-25 12:55:24,2019-01-25,12:55:24,12,0.02857142857142855,Positive
274,2,0,0,#Datemyfamilyzambia https://twitter.com/PapiAyo_/status/1088533539090583557 …,2019-01-25 11:04:23,L5tito,2019-01-25 11:04:23,2019-01-25,11:04:23,11,0.0,Neutral
275,0,0,0,Ah guys it’s WILD  #DatemyfamilyZambia Mwamuna sa chepa  pic.twitter.com/03qKGZOuWr,2019-01-25 10:26:58,Oli_Pope,2019-01-25 10:26:58,2019-01-25,10:26:58,10,0.1,Positive
276,2,0,0,When you wear a G-String can I call you a stripper? #datemyfamilyZambia #Funti,2019-01-25 08:54:21,patpami,2019-01-25 08:54:21,2019-01-25,08:54:21,8,0.0,Neutral
277,2,0,0,"#DateMyFamilyZambia ""I'm taller than rough kid"" - Funti K",2019-01-25 08:30:52,MyNameIsBravie,2019-01-25 08:30:52,2019-01-25,08:30:52,8,-0.1,Negative
278,2,0,0,Hate to be hypebeast but #DatemyfamilyZambia was hilarious last night.,2019-01-25 08:14:08,blistic_1,2019-01-25 08:14:08,2019-01-25,08:14:08,8,-0.10000000000000002,Negative
279,2,2,0,"so if Mary doesn't drink or associate with worldly things, getting dicked down doesn't count?  #DatemyfamilyZambia",2019-01-25 07:50:27,chipomut,2019-01-25 07:50:27,2019-01-25,07:50:27,7,-0.15555555555555559,Negative
280,1,1,0,"Kennedy: Ninebo mbuya wenu.

@zambezimagictv : I'm your tribal grandparent.

Me: ‍
#DMFZ #DatemyfamilyZambia",2019-01-25 07:23:55,KabambaBupe,2019-01-25 07:23:55,2019-01-25,07:23:55,7,0.0,Neutral
281,1,1,0,#datemyfamilyZambia was way better... ,2019-01-25 06:48:16,Maa_rla,2019-01-25 06:48:16,2019-01-25,06:48:16,6,0.5,Positive
282,0,0,1,"#DatemyfamilyZambia
Her: I have been with tall guys and short guys.
Me : Been?! Beeeeeen?! pic.twitter.com/CAaEuOUmxv",2019-01-25 05:20:49,brytonmunwa,2019-01-25 05:20:49,2019-01-25,05:20:49,5,0.0,Neutral
283,2,1,0,"...so in other words, the Funti guy was rejected too.
#datemyfamilyzambia pic.twitter.com/SLueZ0O9mi",2019-01-25 05:12:59,maymphande,2019-01-25 05:12:59,2019-01-25,05:12:59,5,-0.125,Negative
284,0,0,0,Everyone is a funti #DatemyfamilyZambia,2019-01-25 04:49:07,nixonkb,2019-01-25 04:49:07,2019-01-25,04:49:07,4,0.0,Neutral
285,0,0,0,"Mary umwaume alefwaika , nangu  mutali,umwipi,nangu Chile ma, nimalonda nangu cleaner chikulu akeshyako aka nono pa nganda!! #DatemyfamilyZambia",2019-01-25 04:13:50,LupsLuzz,2019-01-25 04:13:50,2019-01-25,04:13:50,4,0.0,Neutral
286,0,1,0,Uletamba #datemyfamilyzambia ‍,2019-01-25 04:10:49,Purple_berry87,2019-01-25 04:10:49,2019-01-25,04:10:49,4,0.0,Neutral
287,1,2,0,Where can I watch #datemyfamilyzambia please I have been looking since the first episode ,2019-01-25 04:07:55,stassha098,2019-01-25 04:07:55,2019-01-25,04:07:55,4,0.25,Positive
288,0,1,0,Tautamba #DatemyfamilyZambia Nthambose? ,2019-01-25 04:06:51,Purple_berry87,2019-01-25 04:06:51,2019-01-25,04:06:51,4,0.0,Neutral
289,4,2,1,But how did you miss #Datemyfamilyzambia when it aired before #lusakahustle ???,2019-01-25 03:16:25,Lillyonjobvu,2019-01-25 03:16:25,2019-01-25,03:16:25,3,0.1,Positive
290,1,0,0,The driver seems to feel so cool  #datemyfamilyzambia,2019-01-25 00:35:47,ZakWakwaLesa,2019-01-25 00:35:47,2019-01-25,00:35:47,0,0.35,Positive
291,0,0,0,Imwe Mary's family sure  ati na menshi ayakaba kusamba kuminwe. Umwaume mwaume  #datemyfamilyzambia,2019-01-24 23:58:20,ZakWakwaLesa,2019-01-24 23:58:20,2019-01-24,23:58:20,23,0.5,Positive
292,10,0,1,Best episode ever #DatemyfamilyZambia https://twitter.com/Peter_Kays/status/1088524246370930688 …,2019-01-24 23:16:06,Ba_Wiso,2019-01-24 23:16:06,2019-01-24,23:16:06,23,1.0,Positive
293,1,0,0,Am sure Mary's family made a party after he went cause all that food mmmm #DatemyfamilyZambia,2019-01-24 22:08:25,Chikwa18,2019-01-24 22:08:25,2019-01-24,22:08:25,22,0.5,Positive
294,1,1,0,"Issa mask 
#DateMyFamilyZambia https://twitter.com/MunyaradziMbita/status/1088532402513825796 …",2019-01-24 22:06:52,Afe_Jhugne,2019-01-24 22:06:52,2019-01-24,22:06:52,22,0.0,Neutral
295,1,1,0,"Randomly bursting out into laughter at the thought of Funti K & Mary's family dinner 
#DatemyfamilyZambia pic.twitter.com/gvQ2hvkjmV",2019-01-24 21:41:09,_Misozi,2019-01-24 21:41:09,2019-01-24,21:41:09,21,-0.5,Negative
296,2,0,0,I don't really consider myself to be a short people. #DatemyfamilyZambia #funtigang,2019-01-24 21:37:01,mr_garrit,2019-01-24 21:37:01,2019-01-24,21:37:01,21,0.1,Positive
297,0,0,0,Short guys are long somewhere. Funti why? #DatemyfamilyZambia #funtigang,2019-01-24 21:36:11,mr_garrit,2019-01-24 21:36:11,2019-01-24,21:36:11,21,-0.025,Negative
298,5,0,0,"and I quote “if you drink everything it means you can do anyone” Funti
#lessonlearnt 
#datemyfamilyZambia pic.twitter.com/RKB3ncuOHl",2019-01-24 21:34:56,BigSmallz7,2019-01-24 21:34:56,2019-01-24,21:34:56,21,0.0,Neutral
299,1,0,0,"You guys look like in the 27th...age 
#Kenquotes #DatemyfamilyZambia #funtigang",2019-01-24 21:26:00,mr_garrit,2019-01-24 21:26:00,2019-01-24,21:26:00,21,0.0,Neutral
300,2,0,0,#datemyfamilyzambia pic.twitter.com/4Zq22B6gyI,2019-01-24 21:20:43,miles_kasanda,2019-01-24 21:20:43,2019-01-24,21:20:43,21,0.0,Neutral
301,1,0,0,“If you drink everything it means you can do anyone” wow #DateMyFamilyZambia,2019-01-24 21:17:54,zxndile_09,2019-01-24 21:17:54,2019-01-24,21:17:54,21,0.1,Positive
302,1,0,1,So we are not talking about that plate he got for free?  #DatemyfamilyZambia,2019-01-24 21:17:02,Tandykwashe,2019-01-24 21:17:02,2019-01-24,21:17:02,21,0.4,Positive
303,4,0,1,"Him: Can I call you after this??
Her: I'll think about it....... 
#DatemyfamilyZambia pic.twitter.com/K358GS5FAZ",2019-01-24 21:13:24,Syn____,2019-01-24 21:13:24,2019-01-24,21:13:24,21,0.0,Neutral
304,4,0,0,"Can't believe the guy carried a whole plate of food with him
#datemyfamilyzambia",2019-01-24 21:13:11,mwangalamuyoba,2019-01-24 21:13:11,2019-01-24,21:13:11,21,0.2,Positive
305,3,1,0,"Date my family Zambia, poor Funti picked the wrong girl. It's fine not to like someone but there is really no need for the open hostility  #ZambeziMagic #datemyfamilyzambia",2019-01-24 21:08:56,Idylic_Lonsome,2019-01-24 21:08:56,2019-01-24,21:08:56,21,-0.11666666666666667,Negative
306,1,0,0,Am done with this show!! What is he saying on this final date lmfao  #DatemyfamilyZambia  am done,2019-01-24 21:08:44,Syn____,2019-01-24 21:08:44,2019-01-24,21:08:44,21,0.0,Neutral
307,1,0,0,"Also, them subtitles be saying things that these guys aren't lol #DatemyfamilyZambia  kuti na ya =/ I would like to see what he's about??? How lol",2019-01-24 21:03:07,Syn____,2019-01-24 21:03:07,2019-01-24,21:03:07,21,0.2833333333333334,Positive
308,0,1,0,#DateMyFamilyZambia >>>>>>>>,2019-01-24 21:02:30,Del_Hunt,2019-01-24 21:02:30,2019-01-24,21:02:30,21,0.0,Neutral
309,1,0,0,Dude done changed his profession after hearing that English lol #DatemyfamilyZambia also... Those weird   hugs.... He would rather get them all.. Where do they find these guys lol   ,2019-01-24 21:00:49,Syn____,2019-01-24 21:00:49,2019-01-24,21:00:49,21,0.275,Positive
310,1,3,0,Natalie is elegantly dressed but she seems a bit to rigid mwe . Maybe it's just that she doesn't like the dude to begin with #datemyfamilyzambia,2019-01-24 20:58:40,JohnTembo1982,2019-01-24 20:58:40,2019-01-24,20:58:40,20,0.5,Positive
311,0,1,0,Ahhhhh that's racist maaaaaannn  #DatemyfamilyZambia pic.twitter.com/DjqVM3I7FN,2019-01-24 20:56:28,Syn____,2019-01-24 20:56:28,2019-01-24,20:56:28,20,0.0,Neutral
312,6,3,0,So I missed #DatemyfamilyZambia to watch #Lusakahustle  & Cleo's hair is a mess,2019-01-24 20:55:55,lmana_v,2019-01-24 20:55:55,2019-01-24,20:55:55,20,-0.175,Negative
313,3,1,1,Is #DateMyFamilyZambia for people looking for a real connection or for people who just want to appear on TV...the content can be trust sometimes! ,2019-01-24 20:54:39,NcubeLarry,2019-01-24 20:54:39,2019-01-24,20:54:39,20,0.25,Positive
314,0,0,0,“I look the age they wanna hang out with” #DatemyfamilyZambia,2019-01-24 20:53:24,american_sugah,2019-01-24 20:53:24,2019-01-24,20:53:24,20,0.0,Neutral
315,1,0,0,"#DateMyFamilyZambia  we've had enough of Lusaka 
Lets give other provinces a chance.",2019-01-10 23:10:09,lenganjiposts,2019-01-10 23:10:09,2019-01-10,23:10:09,23,-0.0625,Negative
316,0,0,0,I actually forgot today is #datemyfamilyzambia,2019-01-10 21:40:19,TaWongDa,2019-01-10 21:40:19,2019-01-10,21:40:19,21,0.0,Neutral
317,4,0,1,Killer dance moves. #DanielDrive #playkemusic #ThumaMina #datemyfamilyZambia pic.twitter.com/BUBxSSQ09s,2019-01-10 21:36:27,Seekers0fLand,2019-01-10 21:36:27,2019-01-10,21:36:27,21,0.0,Neutral
318,0,0,0,tell me about #DateMyFamilyZambia,2019-01-10 21:15:29,AkuaGhana,2019-01-10 21:15:29,2019-01-10,21:15:29,21,0.0,Neutral
319,2,0,0,“She needs to know cause she’s my life partner” ALEX #DateMyFamilyZambia,2019-01-10 21:03:46,marchbby_x,2019-01-10 21:03:46,2019-01-10,21:03:46,21,0.0,Neutral
320,2,0,0,Ati I needed some one who is innovative  #DatemyfamilyZambia,2019-01-10 21:00:27,anita_simewo,2019-01-10 21:00:27,2019-01-10,21:00:27,21,0.5,Positive
321,2,0,0,"Appetite of a truck driver... Makes the two of us 
#datemyfamilyzambia",2019-01-10 20:52:30,_Misozi,2019-01-10 20:52:30,2019-01-10,20:52:30,20,0.0,Neutral
322,3,0,0,This system where @DStvZambia give us decoders where we can't access #DatemyfamilyZambia in the village and yet see posts about it and #Zuba all the time is heartbreaking. What am I going to do with Hausa Magic?https://twitter.com/Ndizol/status/1083457584185655296 …,2019-01-10 20:50:03,perculia1,2019-01-10 20:50:03,2019-01-10,20:50:03,20,0.0,Neutral
323,0,0,0,Not watching  #datemyfamilyzambia gives me so much Fomo.,2019-01-10 20:47:20,connie_mulela,2019-01-10 20:47:20,2019-01-10,20:47:20,20,0.2,Positive
324,2,0,0,"After watching #DatemyfamilyZambia today, i started thinking that maybe the majority of people who featured on today's episode, watch too much #mpali and that was the Logic effect in action.pic.twitter.com/jC9RVyXisp",2019-01-10 20:46:26,SIAD3NDA,2019-01-10 20:46:26,2019-01-10,20:46:26,20,0.2,Positive
325,0,1,0,Anyone found Mwika's @ ? Want to ask what he applies on his beard #DatemyfamilyZambia,2019-01-10 20:44:24,AnastasiaKasong,2019-01-10 20:44:24,2019-01-10,20:44:24,20,0.0,Neutral
326,2,0,0,"Family number two. ""She is ha is type"" Ba Allan #DatemyfamilyZambia",2019-01-10 20:42:36,anita_simewo,2019-01-10 20:42:36,2019-01-10,20:42:36,20,0.0,Neutral
327,2,0,0,#datemyfamilyzambia they don't do these ladies Justice mwandi. Ba ben10 bafulisha,2019-01-10 20:41:30,Joeshup1,2019-01-10 20:41:30,2019-01-10,20:41:30,20,0.0,Neutral
328,0,0,0,#datemyfamilyzambia this episode got me like pic.twitter.com/0cuZ1eo6hK,2019-01-10 20:37:20,ThembisoLu,2019-01-10 20:37:20,2019-01-10,20:37:20,20,0.0,Neutral
329,11,0,0,Me watching #DatemyfamilyZambia on twitter pic.twitter.com/nzX1MPkBEy,2019-01-10 20:36:14,moses_chaile,2019-01-10 20:36:14,2019-01-10,20:36:14,20,0.0,Neutral
330,2,0,0,Chikashana all that food #datemyfamilyzambia,2019-01-10 20:35:39,Ben07Benjamin,2019-01-10 20:35:39,2019-01-10,20:35:39,20,0.0,Neutral
331,36,0,3,"One thing we know for sure is Kristina is beautiful and Mwika is handsome 

But the date was kind of boring or maybe just camera shyness #datemyfamilyzambia",2019-01-10 20:35:16,Petermwansa15,2019-01-10 20:35:16,2019-01-10,20:35:16,20,0.29000000000000004,Positive
332,4,0,0,Ugandans finding ways to fit in this hashtag. But we have failed #datemyfamilyzambia pic.twitter.com/QZAe4yvPUK,2019-01-10 20:33:49,IsraelPhotogra1,2019-01-10 20:33:49,2019-01-10,20:33:49,20,-0.04999999999999999,Negative
333,2,1,0,Someone tell Alex that he is trending #datemyfamilyzambia,2019-01-10 20:33:31,banda_santika,2019-01-10 20:33:31,2019-01-10,20:33:31,20,0.0,Neutral
334,0,0,0,Kristina sit up ala #DatemyfamilyZambia,2019-01-10 20:33:30,MomoYasa,2019-01-10 20:33:30,2019-01-10,20:33:30,20,0.0,Neutral
335,1,0,0,Open up #datemyfamilyzambia,2019-01-10 20:32:24,Kabwe_GS,2019-01-10 20:32:24,2019-01-10,20:32:24,20,0.0,Neutral
336,5,0,1,I wish I could eat like Kristina #datemyfamilyzambia,2019-01-10 20:32:18,banda_santika,2019-01-10 20:32:18,2019-01-10,20:32:18,20,0.0,Neutral
337,125,9,29,Show we watched the show with Mwika and Kristina  #DateMyFamilyZambia pic.twitter.com/X7oCUoBU7j,2019-01-10 20:32:09,BizzoPresents,2019-01-10 20:32:09,2019-01-10,20:32:09,20,0.0,Neutral
338,6,0,1,"I felt Alex’s video  I had to watch it again....The soundtrack in the background
#DateMyFamilyZambia",2019-01-10 20:31:21,mzz_martha,2019-01-10 20:31:21,2019-01-10,20:31:21,20,0.0,Neutral
339,3,1,0,Mwika kuti walalanda weka PA date yonse #DateMyFamilyZambia,2019-01-10 20:31:18,Alstroemeria__1,2019-01-10 20:31:18,2019-01-10,20:31:18,20,0.0,Neutral
340,1,0,0,Honestly I was bored. #datemyfamilyzambia,2019-01-10 20:31:14,Nkchiti,2019-01-10 20:31:14,2019-01-10,20:31:14,20,0.04999999999999999,Positive
341,2,0,0,Ba Peter your rejection tape ikaleni fye imiponto sheka sheka #DatemyfamilyZambia,2019-01-10 20:31:04,MomoYasa,2019-01-10 20:31:04,2019-01-10,20:31:04,20,0.0,Neutral
342,15,3,1,I have nothing to say tonight #DateMyFamilyZambia,2019-01-10 20:30:12,Petermwansa15,2019-01-10 20:30:12,2019-01-10,20:30:12,20,0.0,Neutral
343,2,0,0,Kudos to Kris for representing us the food lovers so well  Excellent job #datemyfamilyzambia,2019-01-10 20:29:45,Lillymwaba,2019-01-10 20:29:45,2019-01-10,20:29:45,20,1.0,Positive
344,4,2,1,"She should have chosen Alex. 
#datemyfamilyzambia
#DMFZambia",2019-01-10 20:29:41,Tuttie_S,2019-01-10 20:29:41,2019-01-10,20:29:41,20,0.0,Neutral
345,2,0,0,"This just in: 
My brothers just admitted that they'd never put me as their family on this show...

No im not hurt, my eyes just ocassionally sweat from time to time
#datemyfamilyzambia",2019-01-10 20:29:39,chucky720,2019-01-10 20:29:39,2019-01-10,20:29:39,20,0.0,Neutral
346,3,0,0,Buti Aleexxxiiii dressing fye #DatemyfamilyZambia,2019-01-10 20:29:36,MomoYasa,2019-01-10 20:29:36,2019-01-10,20:29:36,20,0.0,Neutral
347,0,0,0,Boring episode this one... #DatemyfamilyZambia,2019-01-10 20:29:34,Tbeibez,2019-01-10 20:29:34,2019-01-10,20:29:34,20,-1.0,Negative
348,3,1,0,“The most boring date my family I have ever watched” my mom is a bully  #datemyfamilyZambia,2019-01-10 20:29:24,Lillyonjobvu,2019-01-10 20:29:24,2019-01-10,20:29:24,20,-0.25,Negative
349,1,0,0,Mwika hasn’t touched his food all date long take away aswell #DateMyFamilyZambia,2019-01-10 20:28:44,Ryvn_6,2019-01-10 20:28:44,2019-01-10,20:28:44,20,-0.05,Negative
350,10,2,2,Lol. The date was boring.  #DateMyFamilyZambia,2019-01-10 20:28:18,fleurdelotusss,2019-01-10 20:28:18,2019-01-10,20:28:18,20,-0.09999999999999998,Negative
351,9,1,0,#DatemyfamilyZambia is more of a comedy show than it is a dating show. Always has me in stitches.,2019-01-10 20:28:11,KeziaKae,2019-01-10 20:28:11,2019-01-10,20:28:11,20,0.5,Positive
352,1,1,0,Wow Mwika is so chilled #DatemyfamilyZambia,2019-01-10 20:28:04,Mwindy31,2019-01-10 20:28:04,2019-01-10,20:28:04,20,0.1,Positive
353,4,0,0,"And Booom! She Said It, His Not A Person She Can Be Attracted To But She Will See!
Henway, Atreastii They Both Can Cook Kwachizungu #datemyfamilyzambia",2019-01-10 20:27:31,PReginalds,2019-01-10 20:27:31,2019-01-10,20:27:31,20,0.0,Neutral
354,2,0,1,"are those ribs Olo ni half chicken that she's eating 
#DateMyFamilyZambia",2019-01-10 20:27:27,Preshya_Pusha,2019-01-10 20:27:27,2019-01-10,20:27:27,20,-0.3833333333333333,Negative
355,25,2,3,"But Kristina can eat please 
January is not your friend please....
First take away packs now that mountain of food on the date...

And why are they sharing a knife? 
#foodie
#datemyfamilyZambia",2019-01-10 20:27:23,chucky_Beau,2019-01-10 20:27:23,2019-01-10,20:27:23,20,0.25,Positive
356,1,1,1,Sex after iwe!!!!! #DatemyfamilyZambia,2019-01-10 20:27:23,Tigu_El,2019-01-10 20:27:23,2019-01-10,20:27:23,20,0.0,Neutral
357,2,0,0,The sound on this episode of #DateMyFamilyZambia has been a letdown.,2019-01-10 20:27:20,missbwalya,2019-01-10 20:27:20,2019-01-10,20:27:20,20,0.4,Positive
358,4,1,1,Why are they sharing a knife? What establishment is this where they don't have another knife? #DatemyfamilyZambia,2019-01-10 20:27:03,ValentinaGasUp,2019-01-10 20:27:03,2019-01-10,20:27:03,20,0.0,Neutral
359,0,1,0,#DatemyfamilyZambia his posture though. ,2019-01-10 20:27:00,Maa_rla,2019-01-10 20:27:00,2019-01-10,20:27:00,20,0.0,Neutral
360,6,1,1,#datemyfamilyzambia the size of the meals though ,2019-01-10 20:26:54,Isomo_k,2019-01-10 20:26:54,2019-01-10,20:26:54,20,0.0,Neutral
361,4,1,0,"Where did Kristina's lipstick go? at the narration it disappeared, did they kiss?  #DatemyfamilyZambia",2019-01-10 20:26:54,AnastasiaKasong,2019-01-10 20:26:54,2019-01-10,20:26:54,20,0.0,Neutral
362,0,1,0,"She's talking about pork chops... When will she find out he's Muslim? Lol
#datemyfamilyZambia",2019-01-10 20:26:47,inonge_kat,2019-01-10 20:26:47,2019-01-10,20:26:47,20,0.8,Positive
363,1,0,0,Alex would have been more fun on this dateshe would have been laughing #datemyfamilyzambia,2019-01-10 20:26:42,Ndizol,2019-01-10 20:26:42,2019-01-10,20:26:42,20,0.4,Positive
364,1,0,0,Bushe ninshi balelanda ba Alex? #DateMyfamilyZambia,2019-01-10 20:26:29,BwelaN,2019-01-10 20:26:29,2019-01-10,20:26:29,20,0.0,Neutral
365,11,1,1,That’s a serious graze you ordered Kristina #DateMyFamilyZambia,2019-01-10 20:26:18,Ryvn_6,2019-01-10 20:26:18,2019-01-10,20:26:18,20,-0.3333333333333333,Negative
366,2,0,1,"Mwika is so chilled, it's actually cute #datemyfamilyzambia",2019-01-10 20:26:13,SendoiLubinda,2019-01-10 20:26:13,2019-01-10,20:26:13,20,0.5,Positive
367,5,3,0,The girl is 20yrs old and the guy is 22 yrs.. God hav mercy #DatemyfamilyZambia pic.twitter.com/PPZOzmWekI,2019-01-10 20:25:54,jamesdansoo,2019-01-10 20:25:54,2019-01-10,20:25:54,20,0.1,Positive
